,Episodes,Loss
0,1.0,5573.77165244533
1,2.0,5573.77165244533
2,3.0,5568.471183757742
3,4.0,2944.1865244865235
4,5.0,2944.1865244865235
5,6.0,2948.4225158277927
6,7.0,2944.1214476416994
7,8.0,2941.418716616142
8,9.0,2932.835007439628
9,10.0,2886.8796595733215
10,11.0,2848.638269571048
11,12.0,2724.5062738262927
12,13.0,2710.8491944421685
13,14.0,2692.535765025921
14,15.0,2681.0778869834953
15,16.0,2681.0778869834953
16,17.0,2681.0778869834953
17,18.0,2496.173671203946
18,19.0,2496.173671203946
19,20.0,2490.682607984434
20,21.0,2294.413387860134
21,22.0,2290.977073414552
22,23.0,2223.126276217957
23,24.0,2223.126276217957
24,25.0,2215.39118774037
25,26.0,2215.39118774037
26,27.0,2210.686779699768
27,28.0,2209.9115618078354
28,29.0,2225.0733525691367
29,30.0,2203.8742382776795
30,31.0,2203.8742382776795
31,32.0,2205.9010139680486
32,33.0,2203.214014589791
33,34.0,2182.686525146142
34,35.0,2196.016981411149
35,36.0,2188.9212822685913
36,37.0,2181.9552384560448
37,38.0,2123.3195798133797
38,39.0,2082.731282845681
39,40.0,1856.3978735161008
40,41.0,1880.6732209750105
41,42.0,1851.7152347402441
42,43.0,1746.4776146745976
43,44.0,1745.3435450000457
44,45.0,1804.8289371532692
45,46.0,1744.6140475098775
46,47.0,1719.7631435159824
47,48.0,1654.2646349673273
48,49.0,1638.516417614761
49,50.0,1592.6199203148944
50,51.0,1532.99739592709
51,52.0,1496.220340320131
52,53.0,1496.220340320131
53,54.0,1432.5834293547605
54,55.0,1450.9095282315898
55,56.0,1423.7135852156196
56,57.0,1423.7135852156196
57,58.0,1413.591350797846
58,59.0,1384.181019952162
59,60.0,1351.1563317608095
60,61.0,1351.1563317608095
61,62.0,1335.2973011376298
62,63.0,1335.2973011376298
63,64.0,1335.255676640919
64,65.0,1335.255676640919
65,66.0,1334.4445226010007
66,67.0,1332.6473273804131
67,68.0,1432.5271546919764
68,69.0,1329.2954225980172
69,70.0,1348.7746078232096
70,71.0,1326.5370832053911
71,72.0,1326.5370832053911
72,73.0,1326.526901986691
73,74.0,1326.526901986691
74,75.0,1326.5283005660062
75,76.0,1326.526580592249
76,77.0,1326.526580592249
77,78.0,1325.838114363846
78,79.0,1321.063420580752
79,80.0,1302.454353366915
80,81.0,1297.6882558504071
81,82.0,1237.674360220111
82,83.0,1233.8567396087867
83,84.0,1198.890806198522
84,85.0,1166.2379614397075
85,86.0,1175.7100296368676
86,87.0,1181.3308351509634
87,88.0,1165.4182424469893
88,89.0,1164.6562897253525
89,90.0,1160.049760464175
90,91.0,1182.7958628705574
91,92.0,1160.0224041012725
92,93.0,1159.9952897192827
93,94.0,1159.1984817875211
94,95.0,1158.953287124971
95,96.0,1158.9724695398927
96,97.0,1158.953287124971
97,98.0,1178.2511067837163
98,99.0,1177.7370642455858
99,100.0,1182.2288762481485
100,101.0,1158.9787497183077
101,102.0,1159.2203195351149
102,103.0,1158.9725606766492
103,104.0,1158.9532871214592
104,105.0,1158.9532965633016
105,106.0,1158.9532873587887
106,107.0,1158.95328653331
107,108.0,1158.953286510936
108,109.0,1158.9539212409688
109,110.0,1158.9532865108636
110,111.0,1158.9532865107897
111,112.0,1158.953295502557
112,113.0,1158.953286509533
113,114.0,1158.953286508287
114,115.0,1158.9532866737582
115,116.0,1159.2198358801948
116,117.0,1158.953286508287
