,Episodes,Loss
0,1.0,4725.166294912417
1,2.0,4725.166294912417
2,3.0,4464.388003958758
3,4.0,2841.306750366915
4,5.0,2841.306750366915
5,6.0,2841.306750366915
6,7.0,2841.306750366915
7,8.0,2841.306750366915
8,9.0,2841.306750366915
9,10.0,2841.306750366915
10,11.0,2841.306750366915
11,12.0,2841.306750366915
12,13.0,2841.306750366915
13,14.0,2841.306750366915
14,15.0,2841.306750366915
15,16.0,2841.306750366915
16,17.0,2841.306750366915
17,18.0,2841.306750366915
18,19.0,2841.306750366915
19,20.0,2841.306750366915
20,21.0,2841.306750366915
21,22.0,2841.306750366915
22,23.0,2841.306750366915
23,24.0,2841.306750366915
24,25.0,2841.306750366915
25,26.0,2841.306750366915
26,27.0,2841.306750366915
27,28.0,2841.306750366915
28,29.0,2841.306750366915
29,30.0,2841.306750366915
30,31.0,2841.306750366915
31,32.0,2841.306750366915
32,33.0,2841.306750366915
33,34.0,2841.306750366915
34,35.0,2841.306750366915
35,36.0,2841.306750366915
36,37.0,2841.306750366915
37,38.0,2841.306750366915
38,39.0,2841.306750366915
39,40.0,2841.306750366915
40,41.0,2841.306750366915
41,42.0,2841.306750366915
42,43.0,2841.306750366915
43,44.0,2841.306750366915
44,45.0,2841.306750366915
45,46.0,2841.306750366915
46,47.0,2841.306750366915
47,48.0,2841.306750366915
48,49.0,2841.306750366915
49,50.0,2841.306750366915
50,51.0,2841.306750366915
51,52.0,2841.306750366915
52,53.0,2841.306750366915
53,54.0,2841.306750366915
54,55.0,2841.306750366915
55,56.0,2841.306750366915
56,57.0,2841.306750366915
57,58.0,2841.306750366915
58,59.0,2841.306750366915
59,60.0,2841.306750366915
60,61.0,2841.306750366915
61,62.0,2841.306750366915
62,63.0,2841.306750366915
63,64.0,2841.306750366915
64,65.0,2841.306750366915
65,66.0,2841.306750366915
