,Episodes,Loss
0,1.0,3889.234282579141
1,2.0,3889.234282579141
2,3.0,3834.926281924398
3,4.0,3831.9124975068767
4,5.0,3806.0753835793025
5,6.0,3787.3552862472743
6,7.0,2094.5100561389986
7,8.0,2051.0558863844126
8,9.0,1589.5581242829066
9,10.0,1538.1305939513302
10,11.0,1425.6266730989325
11,12.0,1371.5523414866727
12,13.0,1228.2235402811248
13,14.0,1319.1989494350437
14,15.0,1196.771564583355
15,16.0,1168.4255651698882
16,17.0,1113.1296181474631
17,18.0,1083.4239751626012
18,19.0,1053.782701182019
19,20.0,1016.0599326247179
20,21.0,997.63468588826
21,22.0,986.7153899788874
22,23.0,953.5452781112781
23,24.0,953.5452781112781
24,25.0,951.9728444120716
25,26.0,1043.763462042878
26,27.0,949.5125710897266
27,28.0,982.6493633548066
28,29.0,948.7480667223657
29,30.0,923.1600328739019
30,31.0,904.1957907764955
31,32.0,904.1957907764955
32,33.0,903.8436793572365
33,34.0,903.8436793572365
34,35.0,903.7606449848848
35,36.0,903.2064150730582
36,37.0,903.2064150730582
37,38.0,903.187229982581
38,39.0,901.0483101205702
39,40.0,901.0483101205702
40,41.0,901.0288149978451
41,42.0,892.0952614216227
42,43.0,892.0952614216227
43,44.0,891.6588431259571
44,45.0,891.6588431259571
45,46.0,891.549310885055
46,47.0,891.549310885055
47,48.0,891.5493104367827
48,49.0,891.5492146889159
49,50.0,891.5492146889159
50,51.0,891.5492146889159
51,52.0,891.5492146889159
52,53.0,891.5492146889159
53,54.0,891.548911073562
54,55.0,891.548911073562
55,56.0,891.5487789278143
56,57.0,891.5487789278143
57,58.0,891.5487214240172
58,59.0,891.5487214240172
59,60.0,891.5487200739522
60,61.0,891.5476818819847
61,62.0,891.5476818819847
62,63.0,891.5476815481969
63,64.0,891.5472469135656
64,65.0,891.5472469135656
65,66.0,891.5472468308927
66,67.0,891.5472468308927
67,68.0,891.5472467948789
68,69.0,891.5472447649718
69,70.0,891.5472447649718
70,71.0,891.5472447559703
71,72.0,891.5472447559703
72,73.0,891.5472447559703
73,74.0,891.5472447559703
74,75.0,891.5492146873969
75,76.0,891.5492146648141
76,77.0,891.5460373371328
77,78.0,891.5460373371328
78,79.0,891.5460373369692
79,80.0,891.5446533484011
80,81.0,891.5446533484011
81,82.0,891.5446533484011
82,83.0,879.4773377109012
83,84.0,879.4773377109012
84,85.0,879.3557943312004
85,86.0,878.5907100554077
86,87.0,878.5907100554077
87,88.0,878.5592177785609
88,89.0,877.9290490210352
89,90.0,877.9290490210352
90,91.0,877.9210973641301
91,92.0,866.2064140487109
92,93.0,866.2042346295466
93,94.0,860.6105291846541
94,95.0,860.6097419587568
95,96.0,857.8909261734796
96,97.0,857.8909261734796
97,98.0,857.8909261734796
98,99.0,857.890447887205
99,100.0,857.890447887205
100,101.0,857.8902379160902
101,102.0,857.8902379160902
102,103.0,857.8901919358706
103,104.0,857.8901919358706
104,105.0,857.8901735889357
105,106.0,857.8901735889357
106,107.0,857.8901655968929
107,108.0,857.8828611605807
108,109.0,857.6589880560169
109,110.0,857.5102780784564
110,111.0,857.5102778516039
111,112.0,857.5102778516039
112,113.0,857.5102777527873
113,114.0,857.5102524275001
114,115.0,857.5102524275001
115,116.0,857.5102524275001
116,117.0,857.5102524275001
117,118.0,857.5102524275001
118,119.0,857.509708042815
119,120.0,857.509708042815
120,121.0,857.5094245259049
121,122.0,857.5094245259049
122,123.0,857.5093029448809
123,124.0,857.5093029448809
124,125.0,857.5092509231299
125,126.0,857.5092509231299
126,127.0,857.5092280726997
127,128.0,857.5092280726997
128,129.0,857.5092280377381
129,130.0,857.5092280377381
130,131.0,857.5092280225082
131,132.0,857.5092265036174
132,133.0,857.5092265036174
133,134.0,857.5092264998093
134,135.0,857.5092264186055
135,136.0,857.5042500673025
136,137.0,857.5042500673025
137,138.0,857.5042500673025
138,139.0,857.5042500673025
139,140.0,857.5102524003062
140,141.0,857.5102524003062
141,142.0,857.5102523884586
142,143.0,857.5102519483615
143,144.0,857.5102519483615
144,145.0,857.5102519453987
145,146.0,857.5102518920344
146,147.0,857.5058626541392
147,148.0,857.5029660755288
148,149.0,857.5029660755288
149,150.0,857.5029660754923
150,151.0,857.5023161180618
151,152.0,857.5023161180618
152,153.0,857.5023161180618
153,154.0,857.502316028194
154,155.0,857.502302656385
155,156.0,857.502302656385
156,157.0,857.5023026339314
157,158.0,857.5023026339314
158,159.0,857.5023026241498
159,160.0,857.5023021809778
160,161.0,857.5023021809778
161,162.0,857.502302178535
162,163.0,857.502302178535
163,164.0,857.5023021774667
164,165.0,857.5023021701238
165,166.0,857.5023021701238
166,167.0,857.5023021698557
167,168.0,857.5023021686662
168,169.0,857.5023021686662
169,170.0,857.5023021685975
170,171.0,857.5023021684781
171,172.0,857.5023021684781
172,173.0,857.5023021684781
173,174.0,857.5023021684781
174,175.0,857.5023160909275
175,176.0,857.5023160909275
176,177.0,857.5023160791087
177,178.0,857.5023160791087
178,179.0,857.502316073959
179,180.0,857.5023159330011
180,181.0,857.5023159330011
181,182.0,857.5023159317132
182,183.0,857.5023159119858
183,184.0,857.5023159119858
184,185.0,857.5023159116615
185,186.0,857.5023159103145
186,187.0,857.5023159103145
187,188.0,857.5023159102344
188,189.0,857.5023159102344
189,190.0,857.5023159101987
190,191.0,857.5023159101096
