,Episodes,Loss
0,1.0,12036.694135088119
1,2.0,6711.265008043852
2,3.0,6711.265008043852
3,4.0,6711.265008043852
4,5.0,6711.265008043852
5,6.0,6711.265008043852
6,7.0,4483.6422336401165
7,8.0,4483.6422336401165
8,9.0,3491.2851846698413
9,10.0,3491.2851846698413
10,11.0,3535.084633766725
11,12.0,3510.7867370641616
12,13.0,3506.744712097347
13,14.0,3496.917612705338
14,15.0,3491.262348428555
15,16.0,3551.3181161141106
16,17.0,3491.1701860979406
17,18.0,3499.5608071741217
18,19.0,3490.974501091757
19,20.0,3489.569646102999
20,21.0,3497.3125764926745
21,22.0,3489.1382778616153
22,23.0,3488.7963198170683
23,24.0,3486.2831831242584
24,25.0,3486.202947042568
25,26.0,3485.4550817868926
26,27.0,3500.3125837332686
27,28.0,3485.4469715641703
28,29.0,3485.369235371993
29,30.0,3484.958317054071
30,31.0,3498.3569438371474
31,32.0,3484.909032761311
32,33.0,3499.9886052925385
33,34.0,3484.906774808457
34,35.0,3484.885295932862
35,36.0,3498.496256300144
36,37.0,3522.512656551699
37,38.0,3498.6790738941304
38,39.0,3484.8782981390523
39,40.0,3484.8051237120953
40,41.0,3499.9442046079794
41,42.0,3484.803703379275
42,43.0,3484.7884536278807
43,44.0,3484.6157581345637
44,45.0,3484.6154367433933
45,46.0,3484.612188187749
46,47.0,3500.277743579333
47,48.0,3484.6121138706512
48,49.0,3484.611362612542
49,50.0,3484.569707692768
50,51.0,3500.354570271134
51,52.0,3484.569707692768
52,53.0,3496.9745238089145
53,54.0,3494.393521313344
54,55.0,3499.8875974783236
55,56.0,3484.5694033105533
56,57.0,3484.5663215677528
57,58.0,3500.0530464534686
58,59.0,3484.566248151445
59,60.0,3484.565505111994
60,61.0,3500.2654421769803
61,62.0,3484.565487273466
62,63.0,3484.5653064335625
63,64.0,3500.3690474400414
64,65.0,3484.5653020321997
65,66.0,3484.565256858411
66,67.0,3500.426427131603
67,68.0,3484.5652557656144
68,69.0,3484.5652450641696
69,70.0,3500.455694708704
70,71.0,3484.565244791931
71,72.0,3484.565242001075
72,73.0,3484.565242001075
73,74.0,3484.565242001075
74,75.0,3653.0139570369606
75,76.0,3534.6196309259326
76,77.0,3530.6334050729715
77,78.0,3492.2937240950296
78,79.0,3486.8715622190957
79,80.0,3484.3546459233667
80,81.0,3488.0139356518816
81,82.0,3484.3072092175626
82,83.0,3485.8613682548644
83,84.0,3484.293448578206
84,85.0,3484.2518231618287
85,86.0,3484.244904633782
