,Episodes,Loss
0,1.0,15725.7616253772
1,2.0,11148.39067810399
2,3.0,9386.554154021553
3,4.0,8576.735624581319
4,5.0,7099.8612595613695
5,6.0,6302.657031109665
6,7.0,6302.657031109665
7,8.0,6302.657031109665
8,9.0,6400.534392941866
9,10.0,6434.786889568241
10,11.0,6301.128728432617
11,12.0,4895.159020135482
12,13.0,4895.159020135482
13,14.0,4303.089075167698
14,15.0,4370.293543983631
15,16.0,4295.054122747857
16,17.0,4291.998625447467
17,18.0,4334.577254277098
18,19.0,4290.082846620124
19,20.0,4290.082846620124
20,21.0,4287.589123028809
21,22.0,4287.589123028809
22,23.0,4333.227365512772
23,24.0,4288.141530740547
24,25.0,4284.693946520688
25,26.0,4284.693946520688
26,27.0,4285.134772552017
27,28.0,4284.646478695504
28,29.0,4275.899078096937
29,30.0,4266.640847449391
30,31.0,4227.291967993113
31,32.0,4217.982858286987
32,33.0,4157.156705314347
33,34.0,4084.282116995567
34,35.0,3881.874475780658
35,36.0,3871.188926908585
36,37.0,3852.52059044486
37,38.0,3837.46959234837
38,39.0,3720.299244004178
39,40.0,3555.9962612588656
40,41.0,3555.9962612588656
41,42.0,3557.7874780877682
42,43.0,3555.5059346842186
43,44.0,3556.543642260317
44,45.0,3554.8457422402194
45,46.0,3553.3152092811924
46,47.0,3544.341859405198
47,48.0,3492.6597939192616
48,49.0,3526.887618758755
49,50.0,3428.995923982322
50,51.0,3402.6716526705527
51,52.0,3383.937697667467
52,53.0,3385.186911795892
53,54.0,3379.4824912342488
54,55.0,3384.225101384985
55,56.0,3379.4451282498135
56,57.0,3379.406998250519
57,58.0,3384.724082871836
58,59.0,3379.398278456319
59,60.0,3384.8895065617967
60,61.0,3379.398278456319
61,62.0,3385.6250692591157
62,63.0,3383.3090722969414
63,64.0,3382.1538952164533
64,65.0,3379.396843683848
65,66.0,3379.395435132395
66,67.0,3382.2125725470496
67,68.0,3379.3950901371636
68,69.0,3379.3947482255553
69,70.0,3382.245922289522
70,71.0,3379.3946636005826
71,72.0,3379.394579350046
72,73.0,3379.3755373109984
73,74.0,3379.375516363106
74,75.0,3379.3754954612978
75,76.0,3382.254202195297
76,77.0,3379.375490248726
77,78.0,3379.375485041876
78,79.0,3379.370739681494
79,80.0,3379.3707383815495
80,81.0,3379.3707370823045
81,82.0,3379.3707370823045
82,83.0,3387.7409372761936
83,84.0,3382.5326158893354
84,85.0,3384.4544288297775
85,86.0,3379.3683663699176
86,87.0,3384.7023002461765
87,88.0,3379.3561342814664
88,89.0,3384.871743198553
89,90.0,3382.240503139681
90,91.0,3379.3561327630446
91,92.0,3382.2420459943555
92,93.0,3379.3561327630446
93,94.0,3379.3561327630446
94,95.0,3385.3386283931864
95,96.0,3381.9361169081067
96,97.0,3384.011392521242
97,98.0,3382.1778192763018
98,99.0,3379.3557988799116
99,100.0,3382.200574189735
100,101.0,3379.355654836188
101,102.0,3382.215549128539
102,103.0,3379.355592486043
103,104.0,3382.2254138375397
104,105.0,3379.35556543886
105,106.0,3382.2319164096457
106,107.0,3379.355553689257
107,108.0,3382.236204573184
108,109.0,3379.3555485803336
109,110.0,3382.239033224498
110,111.0,3379.3555463575203
111,112.0,3379.354685628481
112,113.0,3382.2413969606264
113,114.0,3382.2413969606264
114,115.0,3387.8005357407565
115,116.0,3382.567061705071
116,117.0,3384.453106711158
117,118.0,3382.2203303950305
118,119.0,3379.3560877344908
119,120.0,3382.228718395518
120,121.0,3379.3560681891304
121,122.0,3382.2342486187104
122,123.0,3379.35605969491
123,124.0,3382.2416008582304
124,125.0,3379.3560588553587
125,126.0,3379.353541824905
126,127.0,3382.241990972505
127,128.0,3379.353541782651
128,129.0,3379.3535402260727
129,130.0,3382.242368905514
130,131.0,3379.3535402155558
131,132.0,3379.3532583404008
132,133.0,3379.3532583404008
133,134.0,3389.0507871040168
134,135.0,3382.7827428660808
135,136.0,3384.523249116201
136,137.0,3382.2230364291745
137,138.0,3379.3532304326295
138,139.0,3382.2296447444833
139,140.0,3379.3532183097113
140,141.0,3382.234002593613
141,142.0,3379.3532130386016
142,143.0,3382.2409231904844
143,144.0,3379.3532128652814
144,145.0,3382.242447153216
145,146.0,3379.353212865287
146,147.0,3379.3532128652814
147,148.0,3379.3532128652814
148,149.0,3385.480927720086
149,150.0,3381.8399662681823
150,151.0,3384.1825642833264
151,152.0,3382.192791219413
152,153.0,3382.2422963148524
153,154.0,3379.353212863377
154,155.0,3379.3532128489596
155,156.0,3382.242376725295
156,157.0,3379.3532128484794
157,158.0,3379.353212846889
158,159.0,3382.2424169295964
159,160.0,3379.3532128467673
160,161.0,3379.353212846527
161,162.0,3382.2424370315857
162,163.0,3379.3532128464863
163,164.0,3379.353212846465
164,165.0,3382.2424470825686
165,166.0,3379.353212846464
166,167.0,3379.3532053618014
167,168.0,3379.3532053618014
168,169.0,3387.778348163421
169,170.0,3382.5581899536637
170,171.0,3384.451874156534
171,172.0,3382.217581355619
172,173.0,3382.2424167751387
173,174.0,3379.3532128651764
174,175.0,3382.2424305026148
175,176.0,3379.3532128651163
176,177.0,3379.3532128650813
177,178.0,3382.2424438263333
178,179.0,3379.3532128650736
179,180.0,3382.242448356383
180,181.0,3379.3532128650636
181,182.0,3379.353212865056
182,183.0,3379.3532078963203
183,184.0,3379.353204616962
184,185.0,3382.242448864653
185,186.0,3379.353204616983
186,187.0,3379.353204616962
187,188.0,3379.353204616962
188,189.0,3389.0015251052255
189,190.0,3382.762477848998
190,191.0,3384.515833988851
191,192.0,3382.2225357841753
192,193.0,3382.242423987923
193,194.0,3379.3532046169203
194,195.0,3382.24243278146
195,196.0,3379.3532046169075
196,197.0,3382.2424385851764
197,198.0,3379.353204616901
198,199.0,3382.242442415651
199,200.0,3379.3532046168907
200,201.0,3379.3532046168943
201,202.0,3379.3532046168907
