,Episodes,Loss
0,1.0,13491.162925955636
1,2.0,9765.486634067574
2,3.0,8396.722409664633
3,4.0,6261.138933432177
4,5.0,5894.7900226922
5,6.0,5940.661578626744
6,7.0,5834.080937430552
7,8.0,5639.150366469526
8,9.0,5484.812066170109
9,10.0,5351.246305530234
10,11.0,5322.134166095947
11,12.0,5213.950083948027
12,13.0,5123.900329732335
13,14.0,4955.793226544661
14,15.0,4955.793226544661
15,16.0,4865.557680924356
16,17.0,4865.557680924356
17,18.0,5021.076249066538
18,19.0,4875.5181475157715
19,20.0,4864.365495833794
20,21.0,4864.365495833794
21,22.0,4850.067959111647
22,23.0,4875.909993688707
23,24.0,4850.808163713507
24,25.0,4849.115539107751
25,26.0,4849.115539107751
26,27.0,4768.284740134711
27,28.0,4768.284740134711
28,29.0,4561.674809297257
29,30.0,4743.221855793038
30,31.0,4591.986549110225
31,32.0,4561.674809297257
32,33.0,4561.674809297257
33,34.0,4708.651558214699
34,35.0,4597.38701782018
35,36.0,4565.036748954356
36,37.0,4559.2169054604765
37,38.0,4559.2169054604765
38,39.0,4559.2169054604765
39,40.0,4558.447661083134
40,41.0,4617.029164021771
41,42.0,4558.14269163516
42,43.0,4557.871224299795
43,44.0,4557.871224299795
44,45.0,4552.951927515774
45,46.0,4570.467835034127
46,47.0,4553.099107855142
47,48.0,4553.099107855142
48,49.0,4553.9913794674085
49,50.0,4553.231175344198
50,51.0,4553.110392689551
51,52.0,4553.099666120145
52,53.0,4553.096243667252
53,54.0,4553.096243667252
54,55.0,4562.96312515015
55,56.0,4554.006449978387
56,57.0,4552.709635462428
57,58.0,4552.480844830763
58,59.0,4553.091609690713
59,60.0,4553.471365436032
60,61.0,4551.169210957324
61,62.0,4556.167873580916
62,63.0,4554.146630039489
63,64.0,4551.144661735571
64,65.0,4552.335022257579
65,66.0,4551.144838408058
66,67.0,4551.144661735571
67,68.0,4545.571218341232
68,69.0,4542.904179801521
69,70.0,4510.674655863989
70,71.0,4497.2278831487565
71,72.0,4425.430474381327
72,73.0,4378.406617928713
73,74.0,4453.113371677452
74,75.0,4456.852289846626
75,76.0,4378.38959930846
76,77.0,4378.396986367102
77,78.0,4378.38959930846
78,79.0,4378.38959930846
79,80.0,4378.38959930846
80,81.0,4441.162764449029
81,82.0,4457.2105304619945
82,83.0,4377.542633665834
83,84.0,4456.702673812682
84,85.0,4377.5436802968225
85,86.0,4377.542633665834
86,87.0,4377.542633665834
87,88.0,4377.542633665834
88,89.0,4439.889867725643
89,90.0,4456.704072552893
90,91.0,4456.697027528166
91,92.0,4377.5151096835725
92,93.0,4377.54128672068
93,94.0,4377.5407994849475
94,95.0,4377.5151096835725
95,96.0,4377.5151096835725
96,97.0,4377.5151096835725
97,98.0,4439.888044480127
98,99.0,4456.704461923697
99,100.0,4456.689559677001
100,101.0,4377.535362698058
101,102.0,4377.543065523984
102,103.0,4377.515109678617
103,104.0,4377.5151096716645
104,105.0,4377.515095493386
105,106.0,4377.540797446707
106,107.0,4377.515095492788
107,108.0,4377.515095492134
108,109.0,4377.5371584951545
109,110.0,4377.515095491955
110,111.0,4377.515095491836
111,112.0,4377.529843400147
112,113.0,4377.515095491735
113,114.0,4377.515095491716
114,115.0,4377.515094033942
115,116.0,4377.515094033942
116,117.0,4377.515094033942
117,118.0,4377.515094033942
118,119.0,4367.779675903923
119,120.0,4343.976417831464
120,121.0,4379.549502756084
121,122.0,4443.7596301074245
122,123.0,4343.962891817978
123,124.0,4444.657176543555
124,125.0,4343.957069761111
125,126.0,4444.674413082629
126,127.0,4343.954533926959
127,128.0,4342.562088317476
128,129.0,4342.556976349284
129,130.0,4342.551568520442
130,131.0,4341.696949515058
131,132.0,4341.695836382202
132,133.0,4341.694726234393
133,134.0,4341.296548275858
134,135.0,4341.296548275858
135,136.0,4391.89732320973
136,137.0,4438.437778402702
137,138.0,4444.714436802692
138,139.0,4341.296493256328
139,140.0,4341.296438269586
140,141.0,4444.719809556285
141,142.0,4341.296424525413
142,143.0,4341.29641078532
143,144.0,4444.72249596978
144,145.0,4341.296407350639
145,146.0,4341.29640391642
146,147.0,4444.723839185604
147,148.0,4341.296403057924
148,149.0,4341.296402199488
149,150.0,4444.724510795763
150,151.0,4341.29640198482
151,152.0,4341.296401770266
152,153.0,4444.7248466014125
153,154.0,4341.296401716617
154,155.0,4341.296401716617
155,156.0,4341.296401716617
156,157.0,4341.296401716617
157,158.0,4341.296401716617
158,159.0,4387.808719062157
159,160.0,4434.537420785313
160,161.0,4444.705240662999
161,162.0,4341.295841961603
162,163.0,4341.2951371531635
163,164.0,4444.715253797425
164,165.0,4341.294961056919
165,166.0,4341.294785148221
166,167.0,4444.720263994967
167,168.0,4341.294741184162
168,169.0,4341.294697243548
169,170.0,4444.722699010388
170,171.0,4341.294686259959
171,172.0,4341.294675279408
172,173.0,4444.723917040192
173,174.0,4341.2946725344655
