,Episodes,Loss
0,1.0,4764.213835436011
1,2.0,4723.398203370287
2,3.0,4541.497714787708
3,4.0,4541.497714787708
4,5.0,4329.3613447285115
5,6.0,4329.3613447285115
6,7.0,4315.501536587438
7,8.0,4292.588833727469
8,9.0,4249.48090923738
9,10.0,4282.853087760304
10,11.0,4216.041944336659
11,12.0,4129.622118661269
12,13.0,4125.53669764766
13,14.0,4137.781507996508
14,15.0,4115.305626264093
15,16.0,4114.096152946849
16,17.0,4108.668971188237
17,18.0,4100.443536555479
18,19.0,4095.0051610884193
19,20.0,4082.7333807192226
20,21.0,3986.3457665538263
21,22.0,3986.3457665538263
22,23.0,4001.404228435263
23,24.0,3983.6943745329154
24,25.0,4100.856967008807
25,26.0,3985.072778742507
26,27.0,3990.9956440310966
27,28.0,3983.6615313374277
28,29.0,3991.2604634634085
29,30.0,3983.6476478969366
30,31.0,3991.40745239016
31,32.0,3983.6411622222286
32,33.0,3983.635308481857
33,34.0,3983.362109468624
34,35.0,3983.3594649323577
35,36.0,3991.454794800549
36,37.0,3983.35832615383
37,38.0,3991.486862118238
38,39.0,3983.35783379669
39,40.0,3991.508046610845
40,41.0,3983.3576203736206
41,42.0,3991.5220332072936
42,43.0,3983.3575277046325
43,44.0,3983.3130474133245
44,45.0,3983.3130474133245
45,46.0,4166.104531548879
46,47.0,3969.7690342897376
47,48.0,3973.8722404439386
48,49.0,3968.2964931628153
49,50.0,3950.468492559686
50,51.0,3940.0977647474992
51,52.0,3931.34497044227
52,53.0,3925.9506005194694
53,54.0,3921.1317576499655
54,55.0,3936.823137395556
55,56.0,3920.9428049870226
56,57.0,3938.5151049987708
57,58.0,3920.8672463981607
58,59.0,3937.8846822790592
59,60.0,3920.8318411263276
60,61.0,3937.581439026221
61,62.0,3920.816536264805
62,63.0,3937.426819283196
63,64.0,3920.809925407575
64,65.0,3937.254517862453
65,66.0,3920.8070498310653
66,67.0,3920.4544451643337
67,68.0,3937.216087899976
68,69.0,3920.45430781092
69,70.0,3937.1839565994887
70,71.0,3920.45430781092
71,72.0,4086.8790640326574
72,73.0,3953.2642287059566
73,74.0,3937.9667515653728
74,75.0,3937.158533475922
75,76.0,3920.4542824152536
76,77.0,3937.14540704126
77,78.0,3920.4542811412803
78,79.0,3937.1443425988427
79,80.0,3920.454280586285
80,81.0,3920.45425620373
81,82.0,3920.4505410947218
82,83.0,3920.448089231859
83,84.0,3920.4472556183264
84,85.0,4053.778437904432
85,86.0,3934.8941832046767
86,87.0,3937.261780846041
87,88.0,3937.1443288839655
88,89.0,3920.4472556098835
89,90.0,3920.447255577329
90,91.0,3937.1441530843
91,92.0,3920.4472555751177
92,93.0,3920.447255572631
93,94.0,3937.1441141824093
94,95.0,3920.4472555718776
95,96.0,3920.4472555718676
96,97.0,3920.4471411144445
97,98.0,3937.1440510318184
98,99.0,3920.447141114429
99,100.0,3920.447141114487
100,101.0,3920.447141114429
101,102.0,4049.801691075162
102,103.0,3932.62887998423
103,104.0,3937.4558730006806
104,105.0,3937.146197902395
105,106.0,3920.4471408545537
106,107.0,3937.1454548749575
107,108.0,3920.4471407413034
108,109.0,3920.447138548821
109,110.0,3937.144737639243
110,111.0,3920.4471385205948
111,112.0,3937.1444944367418
112,113.0,3920.4471385082566
113,114.0,3920.4471384058215
114,115.0,3937.144258412012
115,116.0,3920.447138402773
116,117.0,3937.144181321501
117,118.0,3920.447138401377
118,119.0,3920.447138399296
119,120.0,3937.1441015064993
120,121.0,3920.4471383988594
121,122.0,3920.4471383988594
122,123.0,3920.4471383988594
123,124.0,4117.830463399943
124,125.0,4048.542196202016
125,126.0,4047.005641100109
126,127.0,3933.6388766178343
127,128.0,3937.3581676234107
128,129.0,3937.145338277523
129,130.0,3920.4471410821902
130,131.0,3920.447140448164
131,132.0,3937.1446827631194
132,133.0,3920.4471404402416
133,134.0,3937.144455672156
134,135.0,3920.4471404366627
135,136.0,3920.4471404282795
136,137.0,3937.1444616034605
137,138.0,3920.4471404274454
138,139.0,3937.144164847207
139,140.0,3920.4471404269284
140,141.0,3920.4471404269148
