,Episodes,Loss
0,1.0,4364.4465731814635
1,2.0,3785.340428616542
2,3.0,3785.340428616542
3,4.0,3785.340428616542
4,5.0,3834.101496219329
5,6.0,1155.335748919811
6,7.0,873.7629945569686
7,8.0,873.7629945569686
8,9.0,872.7445662533466
9,10.0,832.7921053841544
10,11.0,832.7921053841544
11,12.0,832.3968553975329
12,13.0,854.5684267220105
13,14.0,838.060588567271
14,15.0,831.0299584501141
15,16.0,829.5845771545319
16,17.0,825.7292324929093
17,18.0,825.1120699683182
18,19.0,825.1120699683182
19,20.0,824.5790976976183
20,21.0,823.851413164864
21,22.0,823.851413164864
22,23.0,822.2734865292156
23,24.0,822.0624163783699
24,25.0,822.0624163783699
25,26.0,822.0120940201068
26,27.0,821.5916335842869
27,28.0,821.5916335842869
28,29.0,821.5784558294995
29,30.0,821.5784558294995
30,31.0,821.5768065432363
31,32.0,821.5768065432363
32,33.0,821.5768065432363
33,34.0,821.5768065432363
34,35.0,821.404964097961
35,36.0,821.404964097961
36,37.0,821.4029277009855
37,38.0,821.4029277009855
38,39.0,821.4020419383886
39,40.0,821.3410214886756
40,41.0,821.3410214886756
41,42.0,821.3408065931624
42,43.0,821.3408065931624
43,44.0,821.3407130027081
44,45.0,821.3407130027081
45,46.0,821.3406722395773
46,47.0,821.3406722395773
47,48.0,821.3406544845051
48,49.0,821.3406544845051
49,50.0,821.3406467507665
50,51.0,821.3406467507665
51,52.0,821.3406433820627
52,53.0,821.3406433820627
53,54.0,821.3406433820627
54,55.0,821.3406433820627
55,56.0,821.5479726670378
56,57.0,821.5479726670378
57,58.0,821.5472636141517
58,59.0,821.5472636141517
59,60.0,821.5469547322836
60,61.0,821.5469547322836
61,62.0,821.5468201709947
62,63.0,821.5468201709947
63,64.0,821.5467615512073
64,65.0,821.5467615512073
65,66.0,821.5467360147674
66,67.0,821.5467360147674
67,68.0,821.5467248905657
68,69.0,821.5467248905657
69,70.0,821.5467200447072
70,71.0,821.2742702558171
71,72.0,821.1862825638422
72,73.0,821.1862825638422
73,74.0,821.1856951156569
74,75.0,821.1856951156569
75,76.0,821.1854391744743
76,77.0,821.1854391744743
77,78.0,821.1853276684335
78,79.0,821.1853276684335
79,80.0,821.1852790904403
80,81.0,821.1852790904403
81,82.0,821.1852579280044
82,83.0,821.1852579280044
83,84.0,821.1852487090849
84,85.0,821.1852487090849
85,86.0,821.1852446931587
86,87.0,821.1852446931587
87,88.0,821.185242943771
88,89.0,821.185242943771
89,90.0,821.1852421817241
90,91.0,821.1852421817241
91,92.0,821.1852418497687
92,93.0,821.1852418497687
93,94.0,821.1852418497687
94,95.0,821.1603924126434
95,96.0,821.1603924126434
96,97.0,821.1603923951475
97,98.0,821.1603923951475
98,99.0,821.1603923875241
99,100.0,821.1603914427136
100,101.0,821.1518620801216
101,102.0,821.151862078212
102,103.0,821.1518620482399
103,104.0,821.1473166502765
104,105.0,821.1473166502765
105,106.0,821.1473166502765
106,107.0,821.1473166502765
107,108.0,821.1473166312747
108,109.0,821.1473166312747
109,110.0,821.1473166229947
110,111.0,821.1473164236755
111,112.0,821.1473164236755
112,113.0,821.147316421611
113,114.0,821.147316421611
114,115.0,821.1473164207074
115,116.0,821.1473164136125
116,117.0,821.1473164136125
117,118.0,821.1473164133889
118,119.0,821.1473164133889
119,120.0,821.1473164132882
120,121.0,821.1473164130848
121,122.0,821.1463488684781
122,123.0,821.1463488684781
123,124.0,821.146348868471
