,Episodes,Loss
0,1.0,5509.24731834476
1,2.0,5509.24731834476
2,3.0,2949.6429435490154
3,4.0,2949.6429435490154
4,5.0,2951.331658555731
5,6.0,2948.6537767061354
6,7.0,2898.8243524956215
7,8.0,2722.488757252205
8,9.0,2722.488757252205
9,10.0,2726.976684903629
10,11.0,2722.488757252205
11,12.0,2722.488757252205
12,13.0,2761.4992476322104
13,14.0,2755.9071296061684
14,15.0,2728.712155513429
15,16.0,2722.734068479834
16,17.0,2722.485637168928
17,18.0,2722.4856184253345
18,19.0,2706.5206429081463
19,20.0,2643.8791825814383
20,21.0,2393.1030323798723
21,22.0,2012.9248328934937
22,23.0,1977.2999707599959
23,24.0,1926.2582991960692
24,25.0,1898.5666087197808
25,26.0,1961.319010508365
26,27.0,1896.0116097202456
27,28.0,1877.8260223762913
28,29.0,2022.1932112797037
29,30.0,1900.581841220705
30,31.0,1897.7770263444493
31,32.0,1882.665442361067
32,33.0,1877.7598391468398
33,34.0,1876.77076873016
34,35.0,1877.3456844319319
35,36.0,1876.4617079067934
36,37.0,1876.192253448406
37,38.0,1874.7434307295562
38,39.0,1874.8194052292458
39,40.0,1874.7434307295562
40,41.0,1875.4292125957245
41,42.0,1874.6698739979481
42,43.0,1875.8886785065836
43,44.0,1874.4957247728057
44,45.0,1871.176937360706
45,46.0,1859.509303842839
46,47.0,1859.3075531065128
47,48.0,1859.2432428145232
48,49.0,1859.3496602438117
49,50.0,1859.0969487522777
50,51.0,1858.7510963379948
51,52.0,1858.4758750631208
52,53.0,1859.431134097108
53,54.0,1858.4758750631208
54,55.0,1859.1460513923435
55,56.0,1858.4635830138657
56,57.0,1859.286070469628
57,58.0,1858.4589768755795
58,59.0,1859.377624654315
59,60.0,1858.4571497379125
60,61.0,1859.4389693299227
61,62.0,1858.4563985933942
62,63.0,1859.4784800222699
63,64.0,1858.4560811149831
64,65.0,1859.5017144041915
65,66.0,1858.455946414897
66,67.0,1859.5192764758726
67,68.0,1858.4558886394525
68,69.0,1859.530939966386
69,70.0,1858.455863727457
70,71.0,1859.5391393911611
71,72.0,1858.4558536012532
72,73.0,1859.5441073497366
73,74.0,1858.4558492090118
74,75.0,1858.4558492090118
75,76.0,1858.4558492090118
76,77.0,1687.776596479545
77,78.0,1657.7642228598281
78,79.0,1589.157610082204
79,80.0,1589.157610082204
80,81.0,1568.371924524406
81,82.0,1633.1694874907141
82,83.0,1555.5677806791919
83,84.0,1519.0169287634712
84,85.0,1504.6036982202363
85,86.0,1493.7432955474433
86,87.0,1464.9389512752762
87,88.0,1467.4448855079618
88,89.0,1463.0146622837538
89,90.0,1460.1148030758286
90,91.0,1459.9783018799349
91,92.0,1456.8695153621557
92,93.0,1432.1994621156223
93,94.0,1393.6200701218308
94,95.0,1371.311420149011
95,96.0,1361.429452207868
96,97.0,1353.2646730465135
97,98.0,1533.256508266873
98,99.0,1351.4217808957542
99,100.0,1346.246481593709
100,101.0,1344.964846394268
101,102.0,1343.242550661368
102,103.0,1340.00554126893
103,104.0,1328.7865782971369
104,105.0,1335.4063489515966
105,106.0,1325.0392975081536
106,107.0,1317.5902574945997
107,108.0,1368.6005791604146
108,109.0,1316.115609050494
109,110.0,1323.3858290398155
110,111.0,1339.244707129968
111,112.0,1316.1055282096659
112,113.0,1339.8246228588953
113,114.0,1316.1012674999863
114,115.0,1315.621304874922
115,116.0,1350.9758412577626
116,117.0,1337.6859152738193
117,118.0,1315.6084706809384
118,119.0,1338.5217748144953
119,120.0,1315.6030774193998
120,121.0,1339.0775264475894
121,122.0,1340.162900297782
122,123.0,1315.6030773835873
123,124.0,1315.6030757176184
124,125.0,1340.1650748184597
125,126.0,1315.6030757176184
126,127.0,1319.7516879043308
127,128.0,1337.5224481442212
128,129.0,1340.1389891460094
129,130.0,1315.6030740031833
130,131.0,1340.1485952368014
131,132.0,1315.603073256651
132,133.0,1340.154935577217
133,134.0,1315.6030729315378
134,135.0,1315.6030103124858
135,136.0,1340.1610340525988
136,137.0,1315.6030102326913
137,138.0,1340.163107615249
138,139.0,1315.6030101979318
139,140.0,1315.60300846274
140,141.0,1340.1651186795198
141,142.0,1315.6030084540605
142,143.0,1315.6030082951436
143,144.0,1340.1661240857466
144,145.0,1315.6030082929724
145,146.0,1315.6030082702623
146,147.0,1315.6030082702623
147,148.0,1358.3940066412222
148,149.0,1363.4384556935295
149,150.0,1337.3509375681833
150,151.0,1340.1259781497465
151,152.0,1315.6030690243063
152,153.0,1340.1400057705423
153,154.0,1315.6030661104107
154,155.0,1340.16623276386
155,156.0,1315.6030661064483
156,157.0,1315.6030660595043
157,158.0,1315.6026841980276
158,159.0,1340.1664034371279
159,160.0,1315.6026841975963
160,161.0,1315.6026841917376
161,162.0,1315.602558181996
162,163.0,1315.6024750159477
163,164.0,1309.770165820349
164,165.0,1328.3949547984807
165,166.0,1304.6318171191879
166,167.0,1338.1439366071534
167,168.0,1302.834148891365
168,169.0,1353.2325441460912
169,170.0,1302.4746964469157
170,171.0,1302.2151001124082
171,172.0,1360.921002175286
172,173.0,1302.5156382060045
173,174.0,1302.2151001124082
174,175.0,1333.6080558553288
175,176.0,1363.3567452461639
176,177.0,1302.2038175431426
177,178.0,1363.867238471801
178,179.0,1302.1989590377523
179,180.0,1364.2339554616365
180,181.0,1302.1968611217524
181,182.0,1364.482158825607
182,183.0,1302.1959517299645
183,184.0,1364.6377579310663
184,185.0,1302.195556870658
185,186.0,1302.294492107002
186,187.0,1302.549370651437
187,188.0,1302.1950583478347
188,189.0,1302.5624159981105
189,190.0,1302.1948492653291
190,191.0,1302.1804553260868
191,192.0,1302.5653183482507
192,193.0,1302.1804450781792
193,194.0,1302.1772235529477
194,195.0,1302.1772235529477
195,196.0,1363.3130713568626
196,197.0,1302.2110758365168
197,198.0,1363.84885885387
198,199.0,1302.2093401328464
199,200.0,1364.235747279745
200,201.0,1302.2085893334008
201,202.0,1364.484821181928
202,203.0,1302.2082635363786
203,204.0,1364.6560985087508
204,205.0,1302.2081220368336
205,206.0,1302.41739058338
206,207.0,1302.1970117130497
207,208.0,1302.476629789894
208,209.0,1302.1930313270195
209,210.0,1302.5126039685097
210,211.0,1302.191486384585
211,212.0,1302.5358606867612
212,213.0,1302.19085899853
213,214.0,1302.5510280478788
