,Episodes,Loss
0,1.0,5033.026719194586
1,2.0,5033.026719194586
2,3.0,4010.2471820454075
3,4.0,3979.8791543206885
4,5.0,3988.80332376464
5,6.0,4025.7049527752115
6,7.0,3978.977556667727
7,8.0,3978.4599319748554
8,9.0,4030.880250579545
9,10.0,3978.34334846921
10,11.0,3970.3402433151373
11,12.0,3970.3249599230785
12,13.0,4031.198845856379
13,14.0,3970.318358096873
14,15.0,4029.6758964738465
15,16.0,3970.3154180292163
16,17.0,4029.804902098379
17,18.0,3970.3141428268827
18,19.0,4029.8875684378486
19,20.0,3970.3141428268827
20,21.0,3993.9766805264735
21,22.0,4014.9738530666527
22,23.0,4030.961283036821
23,24.0,3970.303236667043
24,25.0,3975.377377046196
25,26.0,3970.256183865715
26,27.0,4029.725166405112
27,28.0,3970.2542191372017
28,29.0,4029.8248329208755
29,30.0,3970.2533663482723
30,31.0,4029.892504244679
31,32.0,3970.2529957193137
32,33.0,3970.019005772472
33,34.0,4029.907683539606
34,35.0,3970.0189889595763
35,36.0,3969.967432077129
36,37.0,4025.5102221533516
37,38.0,4029.64588269769
38,39.0,3969.963723852124
39,40.0,4029.7343830161767
40,41.0,3969.9621150632747
41,42.0,4029.795315293079
42,43.0,3969.961416315485
43,44.0,4029.83780785488
44,45.0,3969.9611125026054
45,46.0,4029.865800515445
46,47.0,3969.960980322531
47,48.0,4029.883479309279
48,49.0,3969.9609227892497
49,50.0,4029.8946107066986
50,51.0,3969.960897740694
51,52.0,4029.901955752506
52,53.0,3969.9608868332625
53,54.0,4029.9068027566545
54,55.0,3969.960882083048
55,56.0,3969.958446859925
56,57.0,3969.958446859925
57,58.0,3969.958446859925
58,59.0,3973.142097085769
59,60.0,3969.86636891181
60,61.0,3973.3668214927243
61,62.0,3969.8288890376725
62,63.0,3973.611821034089
63,64.0,3969.813876597735
64,65.0,3973.7481721449135
65,66.0,3969.807638912758
66,67.0,3969.6260548226614
67,68.0,3973.777247743374
68,69.0,3969.6257677168505
69,70.0,3969.473668411856
70,71.0,3955.798479415565
71,72.0,3955.798479415565
72,73.0,3954.630195674285
73,74.0,3953.0977069056567
74,75.0,3953.0977069056567
75,76.0,3952.799508979341
76,77.0,3951.899290109008
77,78.0,3995.6518494988654
78,79.0,3951.452769562179
79,80.0,3999.6778392430824
80,81.0,3951.4433650134356
81,82.0,3950.3354846063903
82,83.0,3950.3354846063903
83,84.0,3934.1862333087574
84,85.0,3998.057480098476
85,86.0,3934.1426395424523
86,87.0,3934.0998879422355
87,88.0,3931.9984287256843
88,89.0,3931.9848109699237
89,90.0,3931.970728136189
90,91.0,3998.40099830817
91,92.0,3931.9680931939747
92,93.0,3929.806598087754
93,94.0,3913.7315504091753
94,95.0,3913.7315504091753
95,96.0,3883.987462108012
96,97.0,3837.147347100969
97,98.0,3849.5005475164103
98,99.0,3885.164279116909
99,100.0,3847.883623811232
100,101.0,3844.2928288137273
101,102.0,3843.9270760240324
102,103.0,3843.9270760240324
103,104.0,3843.9270760240324
104,105.0,4012.991149521904
105,106.0,3917.542641961018
106,107.0,3843.7994862102573
107,108.0,3843.7994862102573
108,109.0,3951.082625389593
109,110.0,3821.1061106649618
110,111.0,3850.3817509709643
111,112.0,3824.7355117018114
112,113.0,3820.859579101559
113,114.0,3817.3850709596622
114,115.0,3817.3850709596622
115,116.0,3847.8237257541696
116,117.0,3817.334586288378
117,118.0,3850.8551534651783
118,119.0,3817.2375376770924
119,120.0,3817.113710246209
120,121.0,3815.4645260820953
121,122.0,3813.8245038495343
122,123.0,3813.4776956818923
123,124.0,3813.0457556326737
124,125.0,3812.2097397934103
125,126.0,3816.2976693624555
126,127.0,3812.74614785847
127,128.0,3810.953670913305
128,129.0,3802.1482914584735
129,130.0,3792.954030591743
130,131.0,3810.7026549667667
131,132.0,3781.9527464438834
132,133.0,3799.0624880258206
133,134.0,3781.1497044893536
134,135.0,3800.603943555049
135,136.0,3779.742555988295
136,137.0,3777.8268444537252
137,138.0,3800.04156077529
138,139.0,3782.752957830342
139,140.0,3777.8268444537252
140,141.0,3813.380757581286
141,142.0,3779.965803911062
142,143.0,3777.7174319815963
143,144.0,3777.6203803983226
144,145.0,3781.5460148171574
145,146.0,3777.6022311360866
146,147.0,3782.0746254020223
147,148.0,3777.5950680295923
148,149.0,3782.419724714856
149,150.0,3777.5921323307293
150,151.0,3782.6022703189383
151,152.0,3777.59088447997
152,153.0,3782.7220561280287
153,154.0,3777.5903527970463
154,155.0,3782.8013316464994
155,156.0,3777.5901244334564
156,157.0,3777.534017554741
157,158.0,3816.554490140641
158,159.0,3779.4515139500413
159,160.0,3782.6542460804135
160,161.0,3777.533629932704
161,162.0,3782.721728896125
162,163.0,3777.5334631073592
163,164.0,3782.7661881144677
164,165.0,3777.5333910093277
165,166.0,3782.7954968801773
166,167.0,3777.533359765677
167,168.0,3782.814825797373
168,169.0,3777.533346202199
169,170.0,3777.529742471587
170,171.0,3782.830322398357
171,172.0,3777.5297401612534
172,173.0,3777.5293689572723
173,174.0,3782.837734147312
174,175.0,3777.529368429151
175,176.0,3777.529336939214
176,177.0,3777.527301481579
177,178.0,3777.527301481579
178,179.0,3777.527301481579
179,180.0,3777.527301481579
180,181.0,3919.42650935679
181,182.0,3828.842092932188
182,183.0,3822.882371763962
183,184.0,3776.6763003969586
184,185.0,3790.2711717018997
185,186.0,3775.6917731846142
186,187.0,3809.9757921062837
187,188.0,3775.56535363471
188,189.0,3813.959641806833
189,190.0,3807.202801608739
190,191.0,3775.5647686927496
191,192.0,3807.1534475155727
192,193.0,3775.5645140689803
193,194.0,3807.1207795459595
194,195.0,3775.56440320507
195,196.0,3807.0991768231165
196,197.0,3775.5643549270226
197,198.0,3775.5387410932217
198,199.0,3775.5037697450675
199,200.0,3775.480692982653
200,201.0,3807.09740142655
201,202.0,3775.480692982653
202,203.0,3882.1515344153645
203,204.0,3815.1019013529103
204,205.0,3810.177331946934
205,206.0,3807.1765683994918
206,207.0,3775.479993153325
207,208.0,3807.1487263012177
208,209.0,3775.479688706065
209,210.0,3807.13026637098
