,Episodes,Loss
0,1.0,4452.20703875043
1,2.0,4452.20703875043
2,3.0,4054.888355733545
3,4.0,4093.620767629149
4,5.0,3905.999946563432
5,6.0,3795.9525553039625
6,7.0,3795.9525553039625
7,8.0,3794.541577953941
8,9.0,3793.1944189200362
9,10.0,3793.1944189200362
10,11.0,3793.1944189200362
11,12.0,3793.1944189200362
12,13.0,3793.1944189200362
13,14.0,3793.1944189200362
14,15.0,3793.1944189200362
15,16.0,3793.073541330341
16,17.0,3793.073541330341
17,18.0,3793.0220707465132
18,19.0,3793.0220707465132
19,20.0,3792.9997517863867
20,21.0,3792.9997517863867
21,22.0,3792.9900563704946
22,23.0,3789.8951138693214
23,24.0,3789.8934571634036
24,25.0,3789.8934571634036
25,26.0,3789.89273640912
26,27.0,3789.89273640912
27,28.0,3789.892422709149
28,29.0,3789.4608514072793
29,30.0,3789.4608514072793
30,31.0,3789.4608514072793
31,32.0,3763.0811994011333
32,33.0,3763.0811994011333
33,34.0,3762.7133901232132
34,35.0,3765.161334994946
35,36.0,3762.706134092481
36,37.0,3765.2777564347093
37,38.0,3762.703129143955
38,39.0,3762.5579395942536
39,40.0,3762.5085755186783
40,41.0,3762.5085755186783
41,42.0,3764.9424336149664
42,43.0,3762.5009255776936
43,44.0,3765.0633718733457
44,45.0,3762.4977632103937
45,46.0,3765.1417684200196
46,47.0,3762.496430297909
47,48.0,3765.192581760117
48,49.0,3762.4958619163267
49,50.0,3765.225922924049
50,51.0,3762.4956177336244
51,52.0,3765.2478440432433
52,53.0,3762.4955123257796
53,54.0,3765.262275700059
54,55.0,3762.495466681797
55,56.0,3765.2717848827033
56,57.0,3762.4954468766523
57,58.0,3765.28043509457
58,59.0,3762.495441310202
59,60.0,3765.2837613521347
60,61.0,2939.279877521193
61,62.0,2939.279877521193
62,63.0,3023.3626842773588
63,64.0,2977.335294049614
64,65.0,3072.7681859260942
65,66.0,2952.1283758702752
66,67.0,2939.2766571987863
67,68.0,2938.4045173906034
68,69.0,2938.809554683819
69,70.0,2938.4290698272666
70,71.0,2938.3729488483195
71,72.0,2938.3922555090353
72,73.0,2938.3694275487364
73,74.0,2938.3669551600024
74,75.0,2938.3720869534923
75,76.0,2938.366871542103
76,77.0,2938.371558354737
77,78.0,2938.366835032874
78,79.0,2938.371226389561
79,80.0,2938.366819053192
80,81.0,2938.371014502725
81,82.0,2938.3668120590846
82,83.0,2938.3708777580746
83,84.0,2938.3668090004608
84,85.0,2938.3707888466915
85,86.0,2938.3668090004608
86,87.0,2938.368779527217
87,88.0,2938.37033883948
88,89.0,2938.36679278021
89,90.0,2938.3663953208256
90,91.0,2938.366260197523
91,92.0,2938.3703494686874
92,93.0,2938.366260197523
93,94.0,2938.904865673361
94,95.0,2938.3412297385667
95,96.0,2938.357421197352
96,97.0,2939.421616008485
97,98.0,2938.4437438678483
98,99.0,2938.3188186817374
99,100.0,2938.346383239247
100,101.0,2938.323863085697
101,102.0,2938.3188186817374
102,103.0,2938.3031886711274
103,104.0,2934.7690895022733
104,105.0,2966.438001302723
105,106.0,2934.698166267085
106,107.0,2997.152064112514
107,108.0,2934.6763537298807
108,109.0,3002.131392105577
109,110.0,2934.661890831171
110,111.0,2998.442827847102
111,112.0,2934.6555007433494
112,113.0,2997.6873306702732
113,114.0,2934.652740413646
114,115.0,2994.8756019327143
115,116.0,2934.6515134788538
116,117.0,2934.142447040156
117,118.0,2934.1422217021127
118,119.0,2933.9118512284376
119,120.0,2933.727523356197
120,121.0,2989.1691506762268
121,122.0,2933.7214046467875
122,123.0,2991.6201133506083
123,124.0,2933.718846887723
124,125.0,2993.447901858436
125,126.0,2933.71776212046
126,127.0,2994.877967465404
127,128.0,2933.7172988088896
128,129.0,2994.6012875975352
129,130.0,2933.7170923352883
130,131.0,2994.2863359505914
131,132.0,2933.717002236937
132,133.0,2994.112109330376
133,134.0,2933.716962950419
134,135.0,2994.0117801117476
135,136.0,2933.716945826786
136,137.0,2933.714160564036
137,138.0,2933.6765452365935
138,139.0,2993.982292077328
139,140.0,2933.6765435589405
140,141.0,2933.6765435589405
141,142.0,3007.4792455234697
142,143.0,2954.4506649130726
143,144.0,2978.611527343777
144,145.0,2933.668084859556
145,146.0,2986.9822548606976
146,147.0,2933.6583534291444
147,148.0,2989.7826022638105
148,149.0,2933.6538684556426
149,150.0,2990.256953108142
150,151.0,2933.6520796325217
151,152.0,2992.254282206948
152,153.0,2933.651323129011
153,154.0,2993.70406699632
154,155.0,2933.650999949847
155,156.0,2994.718224420891
156,157.0,2933.6508609668285
157,158.0,2994.810284192037
158,159.0,2933.650799595954
159,160.0,2994.165103142794
